Time;I_a_motor_pu;I_c_motor_pu;U_ab_for_pll_motor;U_bc_for_pll_motor;PLL_error_motor;filtered_frequency_motor;frequency_motor;flux_angle;flux_magnitude;flux_x;flux_y;absolute_speed;motor_voltage_magnitude;dc_voltage;motor_overlap_mask;cos_phi;flux_rotor_frequency;flux_rotor_position;release_pulses;pulse_block_causes;rotor_position_plant;Integrator_angle_motor;R+_motor;S+_motor;T+_motor;R-_motor;S-_motor;T-_motor;dc_voltage_plant;motor_notch_mask_active;
0.889011;-0.000737015;-0.000155397;0.878502;-0.854402;0.0174414;1.01259;1.01253;-2.6221;1.00075;-0.868727;-0.49681;1.01259;1.00078;-0.691328;0.00138086;-0.803399;1.01483;-2.6221;1.0;0.0;-2.56236;-0.986872;0.0;0.0;0.0;0.0;0.0;0.0;0.421553;0.0;
0.889749;-0.000803011;-4.3747e-05;0.928757;-0.787229;0.0159622;1.01236;1.0123;-2.50429;1.00075;-0.804312;-0.595474;1.01236;1.00078;-0.698676;0.00136625;-0.811849;1.01479;-2.50429;1.0;0.0;-2.44651;-0.869584;0.0;0.0;0.0;0.0;0.0;0.0;0.146633;0.0;
0.890488;-0.000857875;6.85098e-05;0.966137;-0.709143;0.0145104;1.01213;1.01206;-2.38648;1.00075;-0.728746;-0.685884;1.01213;1.00078;-0.695913;0.00138820;-0.808769;1.01474;-2.38648;1.0;0.0;-2.33067;-0.752321;0.0;0.0;0.0;0.0;0.0;0.0;-0.0509451;0.0;
0.891226;-0.000900845;0.000179817;0.990123;-0.621225;0.0;1.01203;1.01202;-2.26868;1.00075;-0.643078;-0.766784;1.01203;1.00078;-0.688967;0.00140392;-0.800790;1.0147;-2.26868;1.0;0.0;-2.21482;-0.635080;0.0;0.0;0.0;0.0;0.0;0.0;-0.245895;1.0;
0.891965;-0.000931327;0.000288631;1.00038;-0.524696;0.0;1.01202;1.01202;-2.15087;1.00075;-0.548495;-0.837055;1.01202;1.00078;-0.689226;0.00139114;-0.801014;1.01466;-2.15087;1.0;0.0;-2.09898;-0.517841;0.0;0.0;0.0;0.0;0.0;0.0;0.00400460;1.0;
0.892703;-0.000946879;0.000376316;0.996775;-0.420892;0.0102725;1.01138;1.0113;-2.03306;1.00075;-0.446308;-0.895722;1.01138;1.00078;-0.697181;0.00136348;-0.810087;1.01462;-2.03306;1.0;0.0;-1.98313;-0.400648;0.0;0.0;0.0;0.0;0.0;0.0;0.242559;0.0;
0.893442;-0.000953498;0.000476681;0.983204;-0.329868;0.00915842;1.01117;1.01111;-1.93488;1.00075;-0.356363;-0.935154;1.01117;1.00078;-0.700783;0.00136531;-0.814283;1.01458;-1.93488;1.0;0.0;-1.86728;-0.2835;0.0;0.0;0.0;0.0;0.0;0.0;0.0521639;0.0;
0.89418;-0.000946897;0.000570439;0.954438;-0.216526;0.00784677;1.01094;1.01088;-1.81707;1.00075;-0.243977;-0.970558;1.01094;1.00078;-0.695466;0.00138913;-0.808246;1.01454;-1.81707;1.0;0.0;-1.75144;-0.166377;0.0;0.0;0.0;0.0;0.0;0.0;-0.145495;0.0;
0.894919;-0.000927171;0.000656287;0.912441;-0.100182;0.00656173;1.01072;1.01066;-1.69926;1.00075;-0.128209;-0.992507;1.01072;1.00078;-0.690709;0.00139439;-0.802748;1.0145;-1.69926;1.0;0.0;-1.63559;-0.0492804;0.0;0.0;0.0;0.0;0.0;0.0;-0.33543;0.0;
0.895657;-0.000894591;0.000733040;0.857795;0.0175514;0.00530312;1.01049;1.01044;-1.58145;1.00075;-0.0106639;-1.00070;1.01049;1.00078;-0.694387;0.00137268;-0.806890;1.01446;-1.58145;1.0;0.0;-1.51974;0.0677911;0.0;0.0;0.0;0.0;0.0;0.0;0.44469;0.0;
0.896396;-0.000849609;0.000799628;0.791257;0.135041;0.00407078;1.01027;1.01021;-1.46364;1.00075;0.107029;-0.995014;1.01027;1.00078;-0.700648;0.00136282;-0.814105;1.01441;-1.46364;1.0;0.0;-1.40390;0.184837;0.0;0.0;0.0;0.0;0.0;0.0;0.154389;0.0;
0.897134;-0.000792847;0.000855131;0.713749;0.250659;0.00286451;1.01005;1.00999;-1.34583;1.00075;0.223239;-0.975537;1.01005;1.00078;-0.696678;0.00138718;-0.809636;1.01437;-1.34583;1.0;0.0;-1.28805;0.301858;0.0;0.0;0.0;0.0;0.0;0.0;-0.0431018;0.0;
0.897873;-0.000725096;0.000898780;0.626347;0.362801;0.0;1.00996;1.00996;-1.22802;1.00075;0.336353;-0.942536;1.00996;1.00078;-0.68943;0.00140368;-0.801312;1.01433;-1.22802;1.0;0.0;-1.17221;0.41886;0.0;0.0;0.0;0.0;0.0;0.0;-0.238358;1.0;
0.898611;-0.000647292;0.000929970;0.530262;0.469915;0.0;1.00996;1.00996;-1.11021;1.00075;0.444805;-0.896468;1.00996;1.00078;-0.689311;0.00139226;-0.801105;1.01428;-1.11021;1.0;0.0;-1.05636;0.53586;0.0;0.0;0.0;0.0;0.0;0.0;0.00956747;1.0;
0.89935;-0.000560514;0.000948267;0.426826;0.570513;-0.000645583;1.00941;1.00933;-0.992404;1.00075;0.547091;-0.837973;1.00941;1.00078;-0.696824;0.00136596;-0.809674;1.01424;-0.992404;1.0;0.0;-0.940513;0.652819;0.0;0.0;0.0;0.0;0.0;0.0;0.250832;0.0;
0.900088;-0.000482212;0.000953476;0.317472;0.663203;-0.00174810;1.00917;1.00912;-0.874594;1.00075;0.641792;-0.767861;1.00917;1.00078;-0.699784;0.00137247;-0.81315;1.01419;-0.874594;1.0;0.0;-0.824666;0.769739;0.0;0.0;0.0;0.0;0.0;0.0;0.0599631;0.0;
0.900827;-0.00233725;0.00410062;0.308122;1.1172;0.0150879;1.01052;1.01232;-0.772078;1.00071;0.716974;-0.698123;1.01052;1.49992;-1.01666;0.00132406;-0.803739;1.01415;-0.772078;1.0;0.0;-0.671514;0.886652;0.0;0.0;0.0;0.0;0.0;0.0;-0.137785;0.0;
0.901565;-0.000114099;0.00138117;0.0454864;1.27679;0.0725355;1.02049;1.02337;-0.595476;1.00092;0.828645;-0.561419;1.02049;1.50126;-1.00805;0.000963315;-0.778944;1.01424;-0.595476;1.0;0.0;-0.497745;1.00443;0.0;0.0;0.0;0.0;0.0;0.0;-0.328223;0.0;
0.902304;0.000155553;0.00124411;-0.219016;1.39573;0.128837;1.03145;1.03437;-0.418915;1.00103;0.914474;-0.407189;1.03145;1.50126;-1.01224;0.000948767;-0.782155;1.01458;-0.418915;1.0;0.0;-0.323975;1.12346;0.0;0.0;0.0;0.0;0.0;0.0;0.418105;0.0;
0.903042;0.000421463;0.00106689;-0.476697;1.47119;0.183843;1.04238;1.04528;-0.242346;1.00112;0.971861;-0.240249;1.04238;1.50126;-1.02225;0.000937087;-0.789875;1.01519;-0.242346;1.0;0.0;-0.150205;1.24374;0.0;0.0;0.0;0.0;0.0;0.0;0.162054;0.0;
0.903781;0.000674246;0.000856435;-0.719531;1.50083;0.237563;1.05322;1.0561;-0.0657648;1.00118;0.999013;-0.0657948;1.05322;1.50126;-1.01619;0.000949560;-0.785276;1.01604;-0.0657648;1.0;0.0;0.0235629;1.36526;0.0;0.0;0.0;0.0;0.0;0.0;-0.0352761;0.0;
0.904519;0.000906029;0.000619306;-0.939954;1.48373;0.0;1.05594;1.0561;0.110830;1.00122;0.995073;0.110738;1.05594;1.50126;-1.00345;0.000961279;-0.775489;1.01713;0.110830;1.0;0.0;0.197333;1.48759;0.0;0.0;0.0;0.0;0.0;0.0;-0.230822;1.0;
0.905258;0.00110959;0.000362888;-1.1311;1.42041;0.342395;1.07225;1.07665;0.287441;1.00124;0.960157;0.283849;1.07225;1.50126;-1.00088;0.000953618;-0.773507;1.01846;0.287441;1.0;0.0;0.371102;1.61068;0.0;0.0;0.0;0.0;0.0;0.0;0.0154514;0.0;
0.905996;0.00127859;9.51664e-05;-1.28702;1.31286;0.39247;1.08432;1.08722;0.464067;1.00124;0.895347;0.448143;1.08432;1.50126;-1.01089;0.000935450;-0.781207;1.02;0.464067;1.0;0.0;0.544872;1.73576;0.0;0.0;0.0;0.0;0.0;0.0;0.258818;0.0;
0.906735;0.00140777;-0.000175519;-1.40285;1.16441;0.441247;1.09489;1.09769;0.640709;1.00123;0.802656;0.598497;1.09489;1.50126;-1.01376;0.000937806;-0.78347;1.02177;0.640709;1.0;0.0;0.71864;1.86204;0.0;0.0;0.0;0.0;0.0;0.0;0.0677328;0.0;
0.907473;0.00148206;-0.000397269;-1.47498;0.97969;0.488788;1.10529;1.10806;0.817365;1.00121;0.68497;0.730225;1.10529;1.50126;-1.00071;0.000953326;-0.773475;1.02374;0.817365;1.0;0.0;0.89241;1.98951;0.0;0.0;0.0;0.0;0.0;0.0;-0.130088;0.0;
0.908212;0.00152876;-0.000651606;-1.50005;0.802175;0.52747;1.11388;1.11662;0.96459;1.00118;0.570427;0.822785;1.11388;1.50126;-0.992555;0.000955827;-0.767211;1.02553;0.96459;1.0;0.0;1.06618;2.11817;0.0;0.0;0.0;0.0;0.0;0.0;-0.321012;0.0;
0.908950;0.00152784;-0.000885650;-1.48728;0.566601;0.572777;1.1241;1.12681;1.14127;1.00114;0.416915;0.910204;1.1241;1.50126;-0.996193;0.000941833;-0.769991;1.02787;1.14127;1.0;0.0;1.23995;2.24799;0.0;0.0;0.0;0.0;0.0;0.0;-0.0700359;0.0;
0.909689;0.00147934;-0.00109211;-1.42818;0.31338;0.616882;1.13421;1.13689;1.31797;1.00110;0.250422;0.969276;1.13421;1.50126;-1.00879;0.000924766;-0.779679;1.03038;1.31797;1.0;0.0;1.41372;2.37896;0.0;0.0;0.0;0.0;0.0;0.0;0.169851;0.0;
0.910427;0.00138476;-0.00126455;-1.3246;0.0503971;0.0;1.13833;1.13857;1.49467;1.00106;0.0761342;0.99816;1.13833;1.50126;-1.00817;0.000932652;-0.779254;1.03308;1.49467;1.0;0.0;1.58749;2.51081;0.0;0.0;0.0;0.0;0.0;0.0;-0.0273982;1.0;
0.911166;0.00124705;-0.00139760;-1.17976;-0.214155;0.702565;1.14985;1.15446;1.67138;1.00101;-0.100519;0.995955;1.14985;1.50126;-0.996156;0.000944215;-0.770046;1.03594;1.67138;1.0;0.0;1.76126;2.64309;0.0;0.0;0.0;0.0;0.0;0.0;-0.223217;0.0;
0.911904;0.00107050;-0.00148713;-0.998172;-0.472037;0.743499;1.16158;1.16431;1.8481;1.00097;-0.274032;0.96273;1.16158;1.50126;-0.99262;0.000938164;-0.767323;1.03897;1.8481;1.0;0.0;1.93503;2.7772;0.0;0.0;0.0;0.0;0.0;0.0;0.0216519;0.0;
0.912643;0.000860598;-0.00153033;-0.785497;-0.715217;0.783184;1.17144;1.17404;2.02483;1.00093;-0.439002;0.89952;1.17144;1.50126;-1.00215;0.000921196;-0.774639;1.04216;2.02483;1.0;0.0;2.10880;2.91243;0.0;0.0;0.0;0.0;0.0;0.0;0.267346;0.0;
0.913381;0.000623899;-0.00152587;-0.548356;-0.936121;0.82172;1.18109;1.18365;2.20156;1.00089;-0.590288;0.808294;1.18109;1.50126;-1.00434;0.000924638;-0.776374;1.0455;2.20156;1.0;0.0;2.28256;3.04877;0.0;0.0;0.0;0.0;0.0;0.0;0.0755509;0.0;
0.91412;0.000367766;-0.00147389;-0.294135;-1.12787;0.85912;1.19063;1.19316;2.3783;1.00085;-0.723178;0.691895;1.19063;1.50126;-0.990633;0.000941351;-0.765891;1.04898;2.3783;1.0;0.0;2.45633;-3.097;0.0;0.0;0.0;0.0;0.0;0.0;-0.122325;0.0;
0.914858;0.000145220;-0.00139538;-0.0307531;-1.28448;0.895399;1.20006;1.20257;2.55504;1.00082;-0.833534;0.553951;1.20006;1.50126;-0.981345;0.000943989;-0.758751;1.05259;2.55504;1.0;0.0;2.63010;-2.95849;0.0;0.0;0.0;0.0;0.0;0.0;-0.313721;0.0;
0.915597;-0.000125554;-0.00126151;0.189815;-1.38461;0.0;1.20628;1.20723;2.70232;1.00080;-0.905780;0.425621;1.20628;1.50126;-0.984982;0.000931925;-0.761525;1.0557;2.70232;1.0;0.0;2.80387;-2.81894;0.0;0.0;0.0;0.0;0.0;0.0;-0.0632272;1.0;
0.916335;-0.000392418;-0.00108834;0.448657;-1.46504;0.0;1.20718;1.20723;2.87906;1.00077;-0.966479;0.25973;1.20718;1.50126;-0.999327;0.000913705;-0.772529;1.05955;2.87906;1.0;0.0;2.97764;-2.67909;0.0;0.0;0.0;0.0;0.0;0.0;0.177868;0.0;
0.917074;-0.000647059;-0.000881268;0.693526;-1.49985;0.993407;1.22247;1.22527;3.0558;1.00075;-0.997069;0.0857553;1.22247;1.50126;-1.00028;0.000917483;-0.773326;1.06352;3.0558;1.0;0.0;-3.13177;-2.53802;0.0;0.0;0.0;0.0;0.0;0.0;-0.0195198;0.0;
0.917812;-0.000881546;-0.000646750;0.916793;-1.48794;1.02591;1.2319;1.23433;-3.05065;1.00073;-0.996598;-0.0908832;1.2319;1.50127;-0.988626;0.000929628;-0.764405;1.0676;-3.05065;1.0;0.0;-2.958;-2.3957;0.0;0.0;0.0;0.0;0.0;0.0;-0.215596;0.0;
0.918551;-0.00108858;-0.000392089;1.11151;-1.42969;1.05733;1.24090;1.24328;-2.87391;1.00072;-0.965082;-0.264684;1.24090;1.50127;-0.984632;0.000925438;-0.761324;1.07178;-2.87391;1.0;0.0;-2.78423;-2.25235;0.0;0.0;0.0;0.0;0.0;0.0;0.0281259;0.0;
0.919289;-0.00126170;-0.000125215;1.2716;-1.32691;1.0877;1.24976;1.25211;-2.69718;1.00071;-0.903505;-0.430234;1.24976;1.50127;-0.993499;0.000909439;-0.768122;1.07606;-2.69718;1.0;0.0;-2.61047;-2.10799;0.0;0.0;0.0;0.0;0.0;0.0;0.275582;0.0;
0.920028;-0.00139553;0.000145560;1.39208;-1.18279;1.11702;1.25851;1.26083;-2.52045;1.00071;-0.813786;-0.582378;1.25851;1.50127;-0.995072;0.000913891;-0.769388;1.08044;-2.52045;1.0;0.0;-2.4367;-1.96262;0.0;0.0;0.0;0.0;0.0;0.0;0.0833573;0.0;
0.920766;-0.00148589;0.000411800;1.46921;-1.00184;0.0;1.2666;1.26801;-2.34372;1.00070;-0.698719;-0.716378;1.2666;1.50127;-0.980711;0.000931800;-0.758407;1.08491;-2.34372;1.0;0.0;-2.26293;-1.81627;0.0;0.0;0.0;0.0;0.0;0.0;-0.114558;1.0;
0.921505;-0.00152997;0.000665215;1.50058;-0.789682;0.0;1.26794;1.26801;-2.16699;1.00070;-0.56189;-0.828061;1.26794;1.50127;-0.971555;0.000936476;-0.751359;1.08946;-2.16699;1.0;0.0;-2.08916;-1.66937;0.0;0.0;0.0;0.0;0.0;0.0;-0.306408;1.0;
0.922243;-0.00153031;0.000860884;1.48521;-0.552928;1.19994;1.27941;1.2821;-1.99026;1.00070;-0.407559;-0.91395;1.27941;1.50127;-0.976202;0.000921545;-0.754902;1.09409;-1.99026;1.0;0.0;-1.91539;-1.5219;0.0;0.0;0.0;0.0;0.0;0.0;-0.0563228;0.0;
0.922982;-0.00148705;0.00107074;1.43699;-0.342147;1.22151;1.28681;1.28908;-1.84299;1.00071;-0.269037;-0.963864;1.28681;1.50127;-0.987539;0.000905534;-0.763603;1.09801;-1.84299;1.0;0.0;-1.74162;-1.37314;0.0;0.0;0.0;0.0;0.0;0.0;0.185618;0.0;
0.92372;-0.00139747;0.00124725;1.33822;-0.0798468;1.24647;1.29515;1.29735;-1.66627;1.00071;-0.0953972;-0.996154;1.29515;1.50127;-0.98989;0.000909255;-0.765467;1.10277;-1.66627;1.0;0.0;-1.56785;-1.22342;0.0;0.0;0.0;0.0;0.0;0.0;-0.0116988;0.0;
0.924459;-0.00126436;0.00138491;1.19776;0.18494;1.27046;1.30333;1.30550;-1.48955;1.00072;0.0812141;-0.997416;1.30333;1.50127;-0.977946;0.000922610;-0.756331;1.10759;-1.48955;1.0;0.0;-1.39408;-1.07278;0.0;0.0;0.0;0.0;0.0;0.0;-0.208015;0.0;
0.925197;-0.00109187;0.00147944;1.02;0.443968;1.29349;1.3114;1.31353;-1.31283;1.00072;0.255296;-0.967611;1.3114;1.50127;-0.973176;0.000919711;-0.752652;1.11248;-1.31283;1.0;0.0;-1.22031;-0.921203;0.0;0.0;0.0;0.0;0.0;0.0;0.0511871;0.0;
0.925936;-0.000885376;0.00152788;0.810468;0.689166;1.31556;1.31934;1.32145;-1.13612;1.00073;0.421427;-0.907667;1.31934;1.50127;-0.982435;0.000901815;-0.759734;1.11742;-1.13612;1.0;0.0;-1.04654;-0.768721;0.0;0.0;0.0;0.0;0.0;0.0;0.275286;1.0;
0.926674;-0.000651301;0.00152874;0.575692;0.9129;0.0;1.32134;1.32145;-0.959402;1.00074;0.574433;-0.819452;1.32134;1.50127;-0.988971;0.000900588;-0.764791;1.12242;-0.959402;1.0;0.0;-0.872773;-0.615649;0.0;0.0;0.0;0.0;0.0;0.0;0.0912119;1.0;
0.927413;-0.000396942;0.00148198;0.322984;1.10820;1.35771;1.33035;1.33267;-0.782688;1.00074;0.709548;-0.705713;1.33035;1.50127;-0.977559;0.000917064;-0.756086;1.12746;-0.782688;1.0;0.0;-0.699002;-0.462075;0.0;0.0;0.0;0.0;0.0;0.0;-0.106728;0.0;
0.928151;-0.000130219;0.00138906;0.0602170;1.26898;1.37753;1.33828;1.34034;-0.605976;1.00075;0.822564;-0.569992;1.33828;1.50127;-0.967105;0.000922526;-0.748058;1.13254;-0.605976;1.0;0.0;-0.525234;-0.307431;0.0;0.0;0.0;0.0;0.0;0.0;-0.299017;0.0;
0.92889;0.000140560;0.00125288;-0.204426;1.39024;1.39645;1.34588;1.34789;-0.429264;1.00076;0.909961;-0.416517;1.34588;1.50127;-0.970989;0.000908982;-0.751005;1.13767;-0.429264;1.0;0.0;-0.351464;-0.151917;0.0;0.0;0.0;0.0;0.0;0.0;-0.0490186;0.0;
0.929628;0.000363221;0.00110936;-0.462702;1.4682;1.41447;1.35334;1.35532;-0.252552;1.00076;0.969016;-0.250067;1.35334;1.50127;-0.983030;0.000893913;-0.760251;1.14282;-0.252552;1.0;0.0;-0.177695;0.00445239;0.0;0.0;0.0;0.0;0.0;0.0;0.192988;0.0;
0.930367;0.000619623;0.000905761;-0.667253;1.49829;1.42882;1.35948;1.36143;-0.105293;1.00077;0.995225;-0.105179;1.35948;1.50127;-0.981948;0.000901063;-0.759476;1.14714;-0.105293;1.0;0.0;-0.00392558;0.161668;0.0;0.0;0.0;0.0;0.0;0.0;-0.00386879;0.0;
0.931105;0.000856725;0.000673945;-0.893279;1.49158;0.0;1.36552;1.36626;0.071418;1.00077;0.998221;0.0714124;1.36552;1.50127;-0.969071;0.000915724;-0.749627;1.15235;0.071418;1.0;0.0;0.169844;0.319695;0.0;0.0;0.0;0.0;0.0;0.0;-0.200409;1.0;
0.931844;0.00106714;0.000421139;-1.09148;1.43841;1.46102;1.36803;1.37097;0.248129;1.00078;0.970126;0.245781;1.36803;1.50127;-0.964525;0.000914635;-0.746107;1.15759;0.248129;1.0;0.0;0.343613;0.47797;0.0;0.0;0.0;0.0;0.0;0.0;0.055335;0.0;
0.932582;0.00124432;0.000155215;-1.25569;1.34044;1.47647;1.37615;1.37809;0.42484;1.00078;0.911815;0.412496;1.37615;1.50127;-0.973011;0.000897562;-0.752594;1.16284;0.42484;1.0;0.0;0.517383;0.637069;0.0;0.0;0.0;0.0;0.0;0.0;0.282986;0.0;
0.933321;0.00138274;-0.000115544;-1.38079;1.20072;1.49093;1.38321;1.38507;0.601551;1.00078;0.825104;0.566364;1.38321;1.50127;-0.978639;0.000896305;-0.756962;1.16811;0.601551;1.0;0.0;0.691152;0.796993;0.0;0.0;0.0;0.0;0.0;0.0;0.0989601;0.0;
0.934059;0.00147810;-0.000382704;-1.46288;1.0236;1.50457;1.39011;1.39194;0.778262;1.00078;0.712694;0.702593;1.39011;1.50127;-0.966554;0.000913908;-0.747746;1.17339;0.778262;1.0;0.0;0.864921;0.957708;0.0;0.0;0.0;0.0;0.0;0.0;-0.0989858;0.0;
0.934798;0.00152742;-0.000637943;-1.4994;0.814601;1.51739;1.39689;1.39868;0.954973;1.00079;0.578085;0.81694;1.39689;1.50127;-0.95533;0.000920632;-0.739128;1.17868;0.954973;1.0;0.0;1.03869;1.1192;0.0;0.0;0.0;0.0;0.0;0.0;-0.291697;0.0;
0.935536;0.00152916;-0.000873312;-1.48922;0.580228;1.52942;1.40355;1.40531;1.13169;1.00079;0.42547;0.905843;1.40355;1.50127;-0.958629;0.000907985;-0.741621;1.18398;1.13169;1.0;0.0;1.21246;1.28146;0.0;0.0;0.0;0.0;0.0;0.0;-0.0433744;0.0;
0.936275;0.00148327;-0.00108148;-1.43266;0.327781;0.0;1.40522;1.40531;1.30840;1.00079;0.259603;0.966532;1.40522;1.50127;-0.973055;0.000889105;-0.752669;1.18929;1.30840;1.0;0.0;1.38623;1.44424;0.0;0.0;0.0;0.0;0.0;0.0;0.201300;1.0;
0.937013;0.00140964;-0.00122947;-1.33148;0.065126;1.55182;1.41144;1.41325;1.48511;1.00079;0.0856494;0.997117;1.41144;1.50127;-0.975215;0.000893699;-0.754385;1.19459;1.48511;1.0;0.0;1.56;1.60732;0.0;0.0;0.0;0.0;0.0;0.0;0.00401272;0.0;
0.937752;0.00128119;-0.00137168;-1.21531;-0.155654;1.56047;1.41687;1.41859;1.63237;1.00079;-0.0615836;0.998892;1.41687;1.50127;-0.965596;0.000905322;-0.747037;1.19901;1.63237;1.0;0.0;1.73377;1.77122;0.0;0.0;0.0;0.0;0.0;0.0;-0.192735;0.0;
0.93849;0.00111283;-0.00147117;-1.04144;-0.415726;1.57015;1.42321;1.42489;1.80908;1.00079;-0.236224;0.97251;1.42321;1.50127;-0.959514;0.000905111;-0.74235;1.20431;1.80908;1.0;0.0;1.90754;1.93584;0.0;0.0;0.0;0.0;0.0;0.0;0.0596591;0.0;
0.939229;0.000909812;-0.00152484;-0.835126;-0.662849;1.57843;1.91758;2.0;1.9858;1.00079;-0.403508;0.915837;1.91758;1.50127;-0.904771;0.000841384;-0.700921;1.20960;1.9858;1.0;0.0;2.08131;2.13145;0.0;0.0;0.0;0.0;0.0;0.0;0.291208;0.0;
0.939967;0.000678454;-0.00153101;-0.602805;-0.889327;0.0;1.99552;2.0;2.16251;1.00079;-0.558224;0.830639;1.99552;1.50127;-0.891802;0.000828668;-0.691167;1.21488;2.16251;1.0;0.0;2.25508;2.36315;0.0;0.0;0.0;0.0;0.0;0.0;0.106743;1.0;
0.940706;0.000425966;-0.00148950;-0.351709;-1.08811;1.4635;1.99976;2.0;2.33922;1.00079;-0.695553;0.719569;1.99976;1.50127;-0.878541;0.000833498;-0.681119;1.22015;2.33922;1.0;0.0;2.42885;2.59484;0.0;0.0;0.0;0.0;0.0;0.0;-0.0911915;0.0;
0.941444;0.000160210;-0.00140159;-0.0896578;-1.25299;1.40460;1.99999;2.0;2.51594;1.00079;-0.811217;0.586087;1.99999;1.50127;-0.866882;0.000833342;-0.672186;1.2254;2.51594;1.0;0.0;2.60261;2.82653;0.0;0.0;0.0;0.0;0.0;0.0;-0.284309;0.0;
0.942183;-0.000110536;-0.00127003;0.175186;-1.37885;1.3457;2.0;2.0;2.69265;1.00078;-0.901615;0.43435;2.0;1.50128;-0.870256;0.000833334;-0.674686;1.23063;2.69265;1.0;0.0;2.77638;3.05822;0.0;0.0;0.0;0.0;0.0;0.0;-0.0363494;0.0;
0.942921;-0.000377839;-0.00109891;0.434573;-1.46177;0.0;2.0;2.0;2.86937;1.00078;-0.96393;0.269085;2.0;1.50128;-0.885137;0.000827541;-0.686013;1.23585;2.86937;1.0;0.0;2.95015;-2.99327;0.0;0.0;0.0;0.0;0.0;0.0;0.208874;1.0;
0.94366;-0.000633374;-0.000893563;0.680425;-1.49915;0.0;2.0;2.0;3.04608;1.00078;-0.996222;0.095439;2.0;1.50128;-0.888717;0.000831800;-0.688834;1.24104;3.04608;1.0;0.0;3.12392;-2.76158;0.0;0.0;0.0;0.0;0.0;0.0;0.0118237;1.0;
0.944398;-0.000831571;-0.000700880;0.905084;-1.48984;1.16898;2.0;2.0;-3.06039;1.00078;-0.997484;-0.0811797;2.0;1.50128;-0.876915;0.000833333;-0.679855;1.24621;-3.06039;1.0;0.0;-2.98549;-2.52988;0.0;0.0;0.0;0.0;0.0;0.0;-0.185115;0.0;
0.945137;-0.00104530;-0.000450027;1.07104;-1.44658;1.1199;2.0;2.0;-2.91312;1.00078;-0.974776;-0.226663;2.0;1.50128;-0.872345;0.000833333;-0.676319;1.25050;-2.91312;1.0;0.0;-2.81172;-2.29819;0.0;0.0;0.0;0.0;0.0;0.0;0.0789981;0.0;
0.945875;-0.00122646;-0.000185156;1.2393;-1.35346;1.06099;2.0;2.0;-2.73641;1.00078;-0.919748;-0.394495;2.0;1.50128;-0.881055;0.000831930;-0.682896;1.25562;-2.73641;1.0;0.0;-2.63795;-2.0665;0.0;0.0;0.0;0.0;0.0;0.0;0.312211;0.0;
0.946614;-0.00136943;8.54826e-05;1.36895;-1.21819;0.0;2.0;2.0;-2.55969;1.00078;-0.836073;-0.550040;2.0;1.50128;-0.891295;0.000824987;-0.690758;1.26071;-2.55969;1.0;0.0;-2.46419;-1.83481;0.0;0.0;0.0;0.0;0.0;0.0;0.114566;1.0;
0.947352;-0.00146974;0.000353458;1.45597;-1.04497;0.943182;2.0;2.0;-2.38298;1.00078;-0.726357;-0.688452;2.0;1.50128;-0.882823;0.000833333;-0.684372;1.26577;-2.38298;1.0;0.0;-2.29042;-1.60311;0.0;0.0;0.0;0.0;0.0;0.0;-0.0833468;0.0;
0.948091;-0.00152428;0.000610425;1.49765;-0.839206;0.884277;2.0;2.0;-2.20626;1.00078;-0.594017;-0.805422;2.0;1.50128;-0.871132;0.000833333;-0.675426;1.27079;-2.20626;1.0;0.0;-2.11665;-1.37142;0.0;0.0;0.0;0.0;0.0;0.0;-0.276854;0.0;
0.948829;-0.00153134;0.000848378;1.49267;-0.607303;0.825373;2.0;2.0;-2.02955;1.00078;-0.443175;-0.897305;2.0;1.50128;-0.873395;0.000833333;-0.677078;1.27578;-2.02955;1.0;0.0;-1.94288;-1.13973;0.0;0.0;0.0;0.0;0.0;0.0;-0.0288556;0.0;
0.949568;-0.00149070;0.00105991;1.4412;-0.356484;0.766468;2.0;2.0;-1.85283;1.00078;-0.27853;-0.961239;2.0;1.50128;-0.887229;0.000825455;-0.687611;1.28073;-1.85283;1.0;0.0;-1.76911;-0.908037;0.0;0.0;0.0;0.0;0.0;0.0;0.216415;0.0;
0.950306;-0.00140363;0.00123843;1.34484;-0.094562;0.0;2.0;2.0;-1.67612;1.00078;-0.105210;-0.995234;2.0;1.50128;-0.889105;0.000831718;-0.689132;1.28565;-1.67612;1.0;0.0;-1.59534;-0.676344;0.0;0.0;0.0;0.0;0.0;0.0;0.0196547;1.0;
0.951045;-0.00127284;0.00137837;1.20660;0.170306;0.650881;1.99591;2.0;-1.4994;1.00078;0.0713877;-0.99823;1.99591;1.50128;-0.877596;0.000836113;-0.680372;1.29052;-1.4994;1.0;0.0;-1.42157;-0.447019;0.0;0.0;0.0;0.0;0.0;0.0;-0.177458;0.0;
0.951783;-0.00113336;0.00146234;1.03077;0.429869;0.592112;1.99978;2.0;-1.32269;1.00078;0.245761;-0.970135;1.99978;1.50128;-0.871817;0.000833484;-0.675907;1.29536;-1.32269;1.0;0.0;-1.2478;-0.215326;0.0;0.0;0.0;0.0;0.0;0.0;0.0456812;0.0;
